"","Kanal 1 Durchschn. (V)"
"857","0,000965"
"858","0,001286"
"859","0,001415"
"860","0,001350"
"861","0,001929"
"862","0,001415"
"863","0,001157"
"864","0,001286"
"865","0,001389"
"866","0,001157"
"867","0,001157"
"868","0,001543"
"869","0,000926"
"870","0,001543"
"871","0,001286"
"872","0,001350"
"873","0,001543"
"874","0,001389"
"875","0,001286"
"876","0,001029"
"877","0,001389"
"878","0,001157"
"879","0,001029"
"880","0,001543"
"881","0,001080"
"882","0,001800"
"883","0,001157"
"884","0,001543"
"885","0,001286"
"886","0,001235"
"887","0,001543"
"888","0,001543"
"889","0,001543"
"890","0,001157"
"891","0,001350"
"892","0,001543"
"893","0,001080"
"894","0,001157"
"895","0,001389"
"896","0,001080"
"897","0,001543"
"898","0,001350"
"899","0,001157"
"900","0,001286"
"901","0,001350"
"902","0,001350"
"903","0,001543"
"904","0,001235"
"905","0,001389"
"906","0,001286"
"907","0,001157"
"908","0,001235"
"909","0,001029"
"910","0,001157"
"911","0,001235"
"912","0,001286"
"913","0,001080"
"914","0,001543"
"915","0,001286"
"916","0,001350"
"917","0,001389"
"918","0,001286"
"919","0,001157"
"920","0,001286"
"921","0,001286"
"922","0,001157"
"923","0,001389"
"924","0,001286"
"925","0,001157"
"926","0,001235"
"927","0,001286"
"928","0,001157"
"929","0,001389"
"930","0,000965"
"931","0,001286"
"932","0,001235"
"933","0,001543"
"934","0,001029"
"935","0,001235"
"936","0,001157"
"937","0,001029"
"938","0,001415"
"939","0,001029"
"940","0,001157"
"941","0,001029"
"942","0,001157"
"943","0,001029"
"944","0,001415"
"945","0,001157"
"946","0,001286"
"947","0,001157"
"948","0,001157"
"949","0,001350"
"950","0,001286"
"951","0,001286"
"952","0,001286"
"953","0,001286"
"954","0,001286"
"955","0,001350"
"956","0,001029"
"957","0,001286"
"958","0,001543"
"959","0,001543"
"960","0,000965"
"961","0,001157"
"962","0,001286"
"963","0,000965"
"964","0,000965"
"965","0,001415"
"966","0,001157"
"967","0,001543"
"968","0,001235"
"969","0,000965"
"970","0,001286"
"971","0,001389"
"972","0,001157"
"973","0,001157"
"974","0,001389"
"975","0,000965"
"976","0,001157"
"977","0,001543"
"978","0,001157"
"979","0,001157"
"980","0,001389"
"981","0,000965"
"982","0,001350"
"983","0,001235"
"984","0,001350"
"985","0,001157"
"986","0,001235"
"987","0,001350"
"988","0,001286"
"989","0,001389"
"990","0,001157"
"991","0,001157"
"992","0,001286"
"993","0,000965"
"994","0,001543"
"995","0,001080"
"996","0,001157"
"997","0,001286"
"998","0,001698"
"999","0,000926"
"1000","0,001543"
"1001","0,001543"
"1002","0,000965"
"1003","0,001543"
"1004","0,001286"
"1005","0,000965"
"1006","0,001286"
"1007","0,001157"
"1008","0,001543"
"1009","0,001286"
"1010","0,001157"
"1011","0,001157"
"1012","0,001029"
"1013","0,001157"
"1014","0,001157"
"1015","0,001029"
"1016","0,001698"
"1017","0,000965"
"1018","0,001286"
"1019","0,001235"
"1020","0,001080"
"1021","0,001029"
"1022","0,001389"
"1023","0,001350"
"1024","0,001286"
"1025","0,001389"
"1026","0,001157"
"1027","0,001029"
"1028","0,001389"
"1029","0,001157"
"1030","0,001157"
"1031","0,001389"
"1032","0,001350"
"1033","0,001543"
"1034","0,001235"
"1035","0,001350"
"1036","0,001157"
"1037","0,001235"
"1038","0,001157"
"1039","0,001157"
"1040","0,001235"
"1041","0,001080"
"1042","0,001543"
"1043","0,001389"
"1044","0,001389"
"1045","0,001543"
"1046","0,001389"
"1047","0,000965"
"1048","0,001157"
"1049","0,001389"
"1050","0,001235"
"1051","0,001286"
"1052","0,001157"
"1053","0,001157"
"1054","0,001157"
"1055","0,001350"
"1056","0,001235"
"1057","0,001286"
"1058","0,001350"
"1059","0,001235"
"1060","0,001543"
"1061","0,001389"
"1062","0,001157"
"1063","0,001543"
"1064","0,001235"
"1065","0,001080"
"1066","0,001286"
"1067","0,001350"
"1068","0,001389"
"1069","0,001286"
"1070","0,001235"
"1071","0,001235"
"1072","0,001543"
"1073","0,001389"
"1074","0,001286"
"1075","0,001286"
"1076","0,001235"
"1077","0,001736"
"1078","0,001543"
"1079","0,001350"
"1080","0,001698"
"1081","0,001286"
"1082","0,001157"
"1083","0,001286"
"1084","0,001543"
"1085","0,001350"
"1086","0,001286"
"1087","0,001286"
"1088","0,001157"
"1089","0,001389"
"1090","0,001543"
"1091","0,001350"
"1092","0,001543"
"1093","0,001350"
"1094","0,001543"
"1095","0,001235"
"1096","0,001286"
"1097","0,001350"
"1098","0,001543"
"1099","0,001157"
"1100","0,001350"
"1101","0,001415"
"1102","0,001350"
"1103","0,001543"
"1104","0,001157"
"1105","0,001286"
"1106","0,001157"
"1107","0,001157"
"1108","0,001286"
"1109","0,001157"
"1110","0,001286"
"1111","0,001543"
"1112","0,001157"
"1113","0,001157"
"1114","0,001350"
"1115","0,001800"
"1116","0,001286"
"1117","0,001286"
"1118","0,001350"
"1119","0,001157"
"1120","0,001286"
"1121","0,001286"
"1122","0,001286"
"1123","0,001286"
"1124","0,001543"
"1125","0,001415"
"1126","0,001157"
"1127","0,001543"
"1128","0,001286"
"1129","0,001286"
"1130","0,001029"
"1131","0,001029"
"1132","0,000965"
"1133","0,001286"
"1134","0,001029"
"1135","0,001029"
"1136","0,001157"
"1137","0,001157"
"1138","0,001157"
"1139","0,001157"
"1140","0,001286"
"1141","0,001157"
"1142","0,001286"
"1143","0,001235"
"1144","0,001350"
"1145","0,001543"
"1146","0,001235"
"1147","0,001286"
"1148","0,001543"
"1149","0,001543"
"1150","0,001350"
"1151","0,001286"
"1152","0,001286"
"1153","0,001080"
"1154","0,001286"
"1155","0,001350"
"1156","0,001286"
"1157","0,001286"
"1158","0,001157"
"1159","0,001350"
"1160","0,001286"
"1161","0,001235"
"1162","0,001080"
"1163","0,001286"
"1164","0,001389"
"1165","0,001350"
"1166","0,001543"
"1167","0,001235"
"1168","0,001286"
"1169","0,001286"
"1170","0,001235"
"1171","0,001350"
"1172","0,001543"
"1173","0,001389"
"1174","0,001543"
"1175","0,001350"
"1176","0,001389"
"1177","0,001235"
"1178","0,001157"
"1179","0,001389"
"1180","0,001543"
"1181","0,001286"
"1182","0,001235"
"1183","0,000926"
"1184","0,001543"
"1185","0,001157"
"1186","0,001235"
"1187","0,001286"
"1188","0,001543"
"1189","0,001235"
"1190","0,001029"
"1191","0,001235"
"1192","0,001235"
"1193","0,001286"
"1194","0,001235"
"1195","0,001389"
"1196","0,001286"
"1197","0,001350"
"1198","0,001157"
"1199","0,001286"
"1200","0,001350"
"1201","0,001389"
"1202","0,001286"
"1203","0,001080"
"1204","0,001286"
"1205","0,001800"
"1206","0,001389"
"1207","0,001389"
"1208","0,001350"
"1209","0,001543"
"1210","0,001235"
"1211","0,001543"
"1212","0,001080"
"1213","0,001543"
"1214","0,001350"
"1215","0,001157"
"1216","0,001389"
"1217","0,001543"
"1218","0,001286"
"1219","0,001157"
"1220","0,001157"
"1221","0,001157"
"1222","0,001286"
"1223","0,001286"
"1224","0,001350"
"1225","0,001235"
"1226","0,001350"
"1227","0,000965"
"1228","0,001415"
"1229","0,001286"
"1230","0,001157"
"1231","0,001543"
"1232","0,001286"
"1233","0,001157"
"1234","0,001157"
"1235","0,001286"
"1236","0,001543"
"1237","0,001286"
"1238","0,001157"
"1239","0,001929"
"1240","0,001286"
"1241","0,001350"
"1242","0,001029"
"1243","0,001157"
"1244","0,001543"
"1245","0,001286"
"1246","0,001029"
"1247","0,001286"
"1248","0,001350"
"1249","0,001543"
"1250","0,001543"
"1251","0,001350"
"1252","0,001286"
"1253","0,001157"
"1254","0,001157"
"1255","0,001157"
"1256","0,001157"
"1257","0,001286"
"1258","0,001157"
"1259","0,001157"
"1260","0,001157"
"1261","0,001080"
"1262","0,001080"
"1263","0,001157"
"1264","0,001415"
"1265","0,001350"
"1266","0,001286"
"1267","0,001286"
"1268","0,001543"
"1269","0,001286"
"1270","0,001286"
"1271","0,001157"
"1272","0,001286"
"1273","0,001157"
"1274","0,001543"
"1275","0,001543"
"1276","0,001389"
"1277","0,001350"
"1278","0,001350"
"1279","0,001543"
"1280","0,001543"
"1281","0,001157"
"1282","0,001543"
"1283","0,001235"
"1284","0,001157"
"1285","0,001543"
"1286","0,000965"
"1287","0,001543"
"1288","0,001080"
"1289","0,001235"
"1290","0,001286"
"1291","0,001543"
"1292","0,001350"
"1293","0,001543"
"1294","0,001157"
"1295","0,001157"
"1296","0,001543"
"1297","0,001157"
"1298","0,001235"
"1299","0,000965"
"1300","0,001157"
"1301","0,001389"
"1302","0,001543"
"1303","0,001080"
"1304","0,001235"
"1305","0,001543"
"1306","0,001543"
"1307","0,001029"
"1308","0,001543"
"1309","0,001389"
"1310","0,001157"
"1311","0,001029"
"1312","0,001235"
"1313","0,001157"
"1314","0,001286"
"1315","0,001080"
"1316","0,001543"
"1317","0,001286"
"1318","0,001235"
"1319","0,001235"
"1320","0,001543"
"1321","0,001350"
"1322","0,001286"
"1323","0,001543"
"1324","0,001350"
"1325","0,001389"
"1326","0,001350"
"1327","0,001157"
"1328","0,001389"
"1329","0,001543"
"1330","0,001080"
"1331","0,001415"
"1332","0,001350"
"1333","0,001350"
"1334","0,001415"
"1335","0,001350"
"1336","0,001543"
"1337","0,001698"
"1338","0,001350"
"1339","0,001543"
"1340","0,001286"
"1341","0,001286"
"1342","0,001157"
"1343","0,001286"
"1344","0,001350"
"1345","0,001157"
"1346","0,001157"
"1347","0,001543"
"1348","0,001350"
"1349","0,001415"
"1350","0,001157"
"1351","0,001350"
"1352","0,001157"
"1353","0,001350"
"1354","0,000965"
"1355","0,001157"
"1356","0,001543"
"1357","0,001543"
"1358","0,001415"
"1359","0,001543"
"1360","0,001543"
"1361","0,001415"
"1362","0,000965"
"1363","0,001350"
"1364","0,001157"
"1365","0,001350"
"1366","0,001543"
"1367","0,001389"
"1368","0,001350"
"1369","0,001157"
"1370","0,001286"
"1371","0,001350"
"1372","0,001929"
"1373","0,001286"
