"","Kanal 1 Durchschn. (V)","Kanal 4 Durchschn. (V)"
"534676","0,002019","0,001628"
"534677","0,001893","0,001221"
"534678","0,002195","0,001832"
"534679","0,002650","0,001526"
"534680","0,002355","0,001289"
"534681","0,002055","0,001323"
"534682","0,002271","0,001374"
"534683","0,002555","0,001395"
"534684","0,002103","0,001425"
"534685","0,002055","0,001465"
"534686","0,002145","0,001221"
"534687","0,002366","0,001450"
"534688","0,002271","0,001657"
"534689","0,002019","0,001425"
"534690","0,002103","0,001308"
"534691","0,002187","0,001357"
"534692","0,002498","0,001492"
"534693","0,002271","0,001221"
"534694","0,001987","0,001343"
"534695","0,001987","0,001134"
"534696","0,002366","0,001483"
"534697","0,002271","0,001425"
"534698","0,001935","0,001308"
"534699","0,001947","0,001119"
"534700","0,002044","0,001657"
"534701","0,002523","0,001570"
"534702","0,002176","0,001395"
"534703","0,002271","0,001587"
"534704","0,002271","0,001297"
"534705","0,002523","0,001657"
"534706","0,002355","0,001153"
"534707","0,001935","0,001465"
"534708","0,002103","0,001308"
"534709","0,002555","0,001374"
"534710","0,002422","0,001450"
"534711","0,001968","0,001395"
"534712","0,002019","0,001323"
"534713","0,002103","0,001657"
"534714","0,002776","0,001657"
"534715","0,002366","0,001297"
"534716","0,001850","0,001343"
"534717","0,002019","0,001297"
"534718","0,002692","0,001832"
"534719","0,002187","0,001221"
"534720","0,002176","0,001134"
"534721","0,002082","0,001483"
"534722","0,002460","0,001526"
"534723","0,002650","0,001570"
"534724","0,002019","0,001483"
"534725","0,001987","0,001709"
"534726","0,002082","0,001374"
"534727","0,002439","0,001603"
"534728","0,002355","0,001289"
"534729","0,002082","0,001425"
"534730","0,001893","0,001450"
"534731","0,002347","0,001492"
"534732","0,002439","0,001744"
"534733","0,002176","0,001323"
"534734","0,002019","0,001570"
"534735","0,002271","0,001450"
"534736","0,002195","0,001483"
"534737","0,002019","0,001297"
"534738","0,002379","0,001374"
"534739","0,002176","0,001570"
"534740","0,002195","0,001832"
"534741","0,002187","0,001297"
"534742","0,002055","0,001425"
"534743","0,001987","0,001323"
"534744","0,002439","0,001450"
"534745","0,002460","0,001526"
"534746","0,002379","0,001221"
"534747","0,001893","0,001221"
"534748","0,002120","0,001603"
"534749","0,002650","0,001744"
"534750","0,002103","0,001628"
"534751","0,002163","0,001425"
"534752","0,002103","0,001221"
"534753","0,002439","0,001755"
"534754","0,002120","0,001221"
"534755","0,002271","0,001308"
"534756","0,001766","0,001221"
"534757","0,002439","0,001755"
"534758","0,002650","0,001657"
"534759","0,001935","0,001297"
"534760","0,001987","0,001483"
"534761","0,002355","0,001526"
"534762","0,002355","0,001570"
"534763","0,002460","0,001221"
"534764","0,002055","0,001221"
"534765","0,002082","0,001628"
"534766","0,002271","0,001603"
"534767","0,002271","0,001221"
"534768","0,001987","0,001395"
"534769","0,002019","0,001526"
"534770","0,002555","0,001919"
"534771","0,002195","0,001526"
"534772","0,002379","0,001628"
"534773","0,001665","0,001323"
"534774","0,002103","0,001570"
"534775","0,002347","0,001374"
"534776","0,002176","0,001425"
"534777","0,001838","0,001425"
"534778","0,002082","0,001374"
"534779","0,002523","0,001696"
"534780","0,002460","0,001374"
"534781","0,002145","0,001425"
"534782","0,002019","0,001425"
"534783","0,002744","0,001744"
"534784","0,002271","0,001570"
"534785","0,002163","0,001343"
"534786","0,001935","0,001297"
"534787","0,002271","0,001526"
"534788","0,002271","0,001450"
"534789","0,002176","0,001526"
"534790","0,001947","0,001526"
"534791","0,002366","0,001308"
"534792","0,002355","0,001755"
"534793","0,002019","0,001297"
"534794","0,001850","0,001343"
"534795","0,001893","0,001297"
"534796","0,002439","0,001492"
"534797","0,002271","0,001570"
"534798","0,002595","0,001628"
"534799","0,001893","0,001425"
"534800","0,002103","0,001526"
"534801","0,002366","0,001744"
"534802","0,002176","0,001425"
"534803","0,001947","0,001134"
"534804","0,002103","0,001221"
"534805","0,002460","0,001526"
"534806","0,002595","0,001308"
"534807","0,002523","0,001395"
"534808","0,001850","0,001221"
"534809","0,002523","0,002093"
"534810","0,002523","0,001657"
"534811","0,002082","0,001221"
"534812","0,001987","0,001308"
"534813","0,002187","0,001374"
"534814","0,002120","0,001297"
"534815","0,002082","0,001221"
"534816","0,002019","0,001308"
"534817","0,002355","0,001450"
"534818","0,002523","0,001603"
"534819","0,002271","0,001153"
"534820","0,001893","0,001221"
"534821","0,002019","0,001297"
"534822","0,002422","0,001755"
"534823","0,002355","0,001343"
"534824","0,001935","0,001425"
"534825","0,002379","0,001425"
"534826","0,002460","0,001832"
"534827","0,002355","0,001744"
"534828","0,002019","0,001297"
"534829","0,002082","0,001221"
"534830","0,002195","0,001679"
"534831","0,002574","0,001755"
"534832","0,002650","0,001526"
"534833","0,001850","0,001526"
"534834","0,002176","0,001395"
"534835","0,002347","0,001492"
"534836","0,002187","0,001603"
"534837","0,001987","0,001628"
"534838","0,001987","0,001395"
"534839","0,002187","0,001679"
"534840","0,002460","0,001570"
"534841","0,001850","0,001526"
"534842","0,002397","0,001465"
"534843","0,001766","0,001395"
"534844","0,002650","0,001755"
"534845","0,002187","0,001221"
"534846","0,002082","0,001395"
"534847","0,002176","0,001483"
"534848","0,002744","0,001526"
"534849","0,002195","0,001160"
"534850","0,002019","0,001628"
"534851","0,002163","0,001323"
"534852","0,002103","0,001450"
"534853","0,002839","0,001560"
"534854","0,002347","0,001357"
"534855","0,002082","0,001526"
"534856","0,002487","0,001374"
"534857","0,002439","0,001603"
"534858","0,002044","0,001526"
"534859","0,001798","0,001425"
"534860","0,002103","0,001297"
"534861","0,002650","0,001603"
"534862","0,002187","0,001483"
"534863","0,001947","0,001483"
"534864","0,001838","0,001709"
"534865","0,001935","0,001526"
"534866","0,002692","0,001919"
"534867","0,002355","0,001450"
"534868","0,001893","0,001483"
"534869","0,001987","0,001297"
"534870","0,002839","0,001679"
"534871","0,002650","0,001221"
"534872","0,001893","0,001119"
"534873","0,002082","0,001221"
"534874","0,002271","0,001289"
"534875","0,002271","0,001603"
"534876","0,002271","0,001450"
"534877","0,001987","0,001134"
"534878","0,001935","0,001297"
"534879","0,002650","0,001744"
"534880","0,002187","0,001374"
"534881","0,001987","0,001308"
"534882","0,002103","0,001308"
"534883","0,002355","0,001755"
"534884","0,002347","0,001450"
"534885","0,001935","0,001308"
"534886","0,002019","0,001343"
"534887","0,002271","0,001357"
"534888","0,002355","0,001492"
"534889","0,002044","0,001297"
"534890","0,001987","0,001526"
"534891","0,001741","0,001221"
"534892","0,002271","0,001919"
"534893","0,002271","0,001374"
"534894","0,002082","0,001465"
"534895","0,002271","0,001425"
"534896","0,002595","0,001374"
"534897","0,002439","0,001450"
"534898","0,002019","0,001374"
"534899","0,001987","0,001709"
"534900","0,002176","0,001374"
"534901","0,002650","0,001603"
"534902","0,002187","0,001221"
"534903","0,001987","0,001221"
"534904","0,001935","0,001308"
"534905","0,002839","0,001744"
"534906","0,002355","0,001374"
"534907","0,002487","0,001134"
"534908","0,002176","0,001323"
"534909","0,002555","0,001374"
"534910","0,002422","0,001832"
"534911","0,002271","0,001395"
"534912","0,002523","0,001709"
"534913","0,001968","0,001221"
"534914","0,002523","0,001526"
"534915","0,002555","0,001374"
"534916","0,002103","0,001308"
"534917","0,002176","0,001221"
"534918","0,002439","0,001492"
"534919","0,002744","0,001560"
"534920","0,002082","0,001570"
"534921","0,001947","0,001465"
"534922","0,001893","0,001289"
"534923","0,002195","0,001744"
"534924","0,001987","0,001425"
"534925","0,001798","0,001068"
"534926","0,002103","0,001357"
"534927","0,002523","0,001755"
"534928","0,002460","0,001374"
"534929","0,001987","0,001221"
"534930","0,001893","0,001297"
"534931","0,002044","0,001696"
"534932","0,002355","0,001603"
"534933","0,002019","0,001221"
"534934","0,002650","0,001587"
"534935","0,002460","0,001657"
"534936","0,002422","0,001570"
"534937","0,002103","0,001221"
"534938","0,002176","0,001308"
"534939","0,001935","0,001374"
"534940","0,002271","0,001450"
"534941","0,002555","0,001603"
"534942","0,001817","0,001570"
"534943","0,002019","0,001297"
"534944","0,002271","0,001560"
"534945","0,002608","0,001425"
"534946","0,002355","0,001374"
"534947","0,002163","0,001587"
"534948","0,002271","0,001425"
"534949","0,002523","0,001526"
"534950","0,002692","0,001679"
"534951","0,002019","0,001730"
"534952","0,002187","0,001425"
"534953","0,002271","0,001450"
"534954","0,002355","0,001526"
"534955","0,002176","0,001308"
"534956","0,001987","0,001526"
"534957","0,002366","0,001832"
"534958","0,002422","0,001696"
"534959","0,002355","0,001450"
"534960","0,002271","0,001526"
"534961","0,002082","0,001221"
"534962","0,002650","0,001357"
"534963","0,002187","0,001395"
"534964","0,002082","0,001134"
"534965","0,001987","0,001628"
"534966","0,002355","0,001744"
"534967","0,003407","0,002137"
"534968","0,002460","0,001297"
"534969","0,001893","0,001343"
"534970","0,002019","0,001374"
"534971","0,002347","0,002006"
"534972","0,002271","0,001570"
"534973","0,002487","0,001119"
"534974","0,001987","0,001526"
"534975","0,002355","0,001526"
"534976","0,002271","0,001450"
"534977","0,001935","0,001221"
"534978","0,002574","0,001221"
"534979","0,002271","0,001297"
"534980","0,002355","0,001425"
"534981","0,002271","0,001145"
"534982","0,001987","0,001709"
"534983","0,002019","0,001395"
"534984","0,002439","0,001603"
"534985","0,002439","0,001570"
"534986","0,001987","0,001587"
"534987","0,001947","0,001323"
"534988","0,002366","0,001526"
"534989","0,002355","0,001570"
"534990","0,002271","0,001395"
"534991","0,002271","0,001119"
"534992","0,001935","0,001395"
"534993","0,002347","0,001744"
"534994","0,002120","0,001221"
"534995","0,002422","0,001425"
"534996","0,002082","0,001308"
"534997","0,002523","0,001603"
"534998","0,002347","0,001492"
"534999","0,002082","0,001308"
"535000","0,002163","0,001308"
"535001","0,002176","0,001450"
"535002","0,002439","0,001450"
"535003","0,002103","0,001526"
"535004","0,002082","0,001465"
"535005","0,002103","0,001570"
"535006","0,002271","0,001560"
"535007","0,002555","0,001570"
"535008","0,002176","0,001221"
"535009","0,002103","0,001308"
"535010","0,002692","0,001755"
"535011","0,002422","0,001450"
"535012","0,002103","0,001308"
"535013","0,002082","0,001221"
"535014","0,002271","0,001492"
"535015","0,002692","0,001425"
"535016","0,002195","0,001289"
"535017","0,002163","0,001395"
"535018","0,002019","0,001289"
"535019","0,002439","0,001570"
"535020","0,002103","0,001425"
"535021","0,002082","0,001465"
"535022","0,002082","0,001425"
"535023","0,002103","0,001526"
"535024","0,002271","0,001526"
"535025","0,001893","0,001308"
"535026","0,001987","0,001832"
"535027","0,001893","0,001730"
"535028","0,002523","0,001603"
"535029","0,002555","0,001450"
"535030","0,001817","0,001483"
"535031","0,001935","0,001221"
"535032","0,002355","0,001832"
"535033","0,002555","0,001657"
"535034","0,001987","0,001395"
"535035","0,001987","0,001570"
"535036","0,002271","0,001603"
"535037","0,002347","0,001679"
"535038","0,002355","0,001357"
"535039","0,002397","0,001343"
"535040","0,002271","0,001374"
"535041","0,002355","0,001744"
"535042","0,002103","0,001450"
"535043","0,001850","0,001374"
"535044","0,002082","0,001308"
"535045","0,002271","0,001374"
"535046","0,002195","0,001450"
"535047","0,002176","0,001425"
"535048","0,001987","0,001308"
"535049","0,002120","0,001628"
"535050","0,002498","0,001679"
"535051","0,002460","0,001374"
"535052","0,002595","0,001526"
"535053","0,001850","0,001395"
"535054","0,002271","0,001744"
"535055","0,002187","0,001308"
"535056","0,002082","0,001425"
"535057","0,002019","0,001221"
"535058","0,002271","0,001744"
"535059","0,002120","0,001657"
"535060","0,002176","0,001628"
"535061","0,002163","0,001323"
"535062","0,002439","0,001395"
"535063","0,002422","0,001526"
"535064","0,002103","0,001526"
"535065","0,001987","0,001526"
"535066","0,002019","0,001297"
"535067","0,002608","0,001570"
"535068","0,002103","0,001570"
"535069","0,002082","0,001323"
"535070","0,002187","0,001134"
"535071","0,002650","0,001832"
"535072","0,002523","0,001425"
"535073","0,002082","0,001145"
"535074","0,002487","0,001323"
"535075","0,002460","0,001289"
"535076","0,002839","0,001560"
"535077","0,002460","0,001153"
"535078","0,002082","0,001323"
"535079","0,002019","0,001374"
"535080","0,002744","0,001603"
"535081","0,002271","0,001395"
"535082","0,002082","0,001465"
"535083","0,002019","0,001221"
"535084","0,002347","0,001492"
"535085","0,002523","0,001374"
"535086","0,002019","0,001297"
"535087","0,002176","0,001587"
"535088","0,002120","0,001526"
"535089","0,002439","0,001603"
"535090","0,002176","0,001483"
"535091","0,001987","0,001323"
"535092","0,002019","0,001308"
"535093","0,002271","0,001450"
"535094","0,002176","0,001297"
"535095","0,001987","0,001709"
"535096","0,002163","0,001425"
"535097","0,002044","0,001526"
"535098","0,002460","0,001357"
"535099","0,002019","0,001221"
"535100","0,002055","0,001587"
"535101","0,002176","0,001425"
"535102","0,002650","0,001450"
"535103","0,002103","0,001323"
"535104","0,002271","0,001425"
"535105","0,002019","0,001221"
"535106","0,002195","0,001603"
"535107","0,002120","0,001374"
"535108","0,002055","0,001526"
"535109","0,001947","0,001308"
"535110","0,002271","0,001526"
"535111","0,002271","0,001570"
"535112","0,002176","0,001395"
"535113","0,002082","0,001145"
"535114","0,002366","0,001374"
"535115","0,002439","0,001492"
"535116","0,002355","0,001374"
"535117","0,002271","0,001425"
"535118","0,002019","0,001297"
"535119","0,002523","0,001657"
"535120","0,002044","0,001603"
"535121","0,001935","0,001425"
"535122","0,001935","0,001526"
"535123","0,002555","0,001526"
"535124","0,002839","0,001526"
"535125","0,002103","0,001308"
"535126","0,001935","0,001425"
"535127","0,002019","0,001657"
"535128","0,002355","0,001492"
"535129","0,002271","0,001395"
"535130","0,002055","0,001483"
"535131","0,002176","0,001374"
"535132","0,002523","0,001560"
"535133","0,002103","0,001297"
"535134","0,001987","0,001425"
"535135","0,002271","0,001047"
"535136","0,002650","0,001603"
"535137","0,002650","0,001221"
"535138","0,002176","0,001153"
"535139","0,001893","0,001425"
"535140","0,002355","0,001404"
"535141","0,002271","0,001832"
"535142","0,001850","0,001145"
"535143","0,002271","0,001526"
"535144","0,002460","0,001297"
"535145","0,002608","0,001755"
"535146","0,002460","0,001297"
"535147","0,002055","0,001323"
"535148","0,001893","0,001450"
"535149","0,002650","0,001679"
"535150","0,002439","0,001526"
"535151","0,002271","0,001526"
"535152","0,001766","0,001425"
"535153","0,002555","0,001560"
"535154","0,002195","0,001450"
"535155","0,002271","0,001297"
"535156","0,002176","0,001832"
"535157","0,001766","0,001483"
"535158","0,002187","0,001657"
"535159","0,002271","0,001221"
"535160","0,001935","0,001483"
"535161","0,002019","0,001526"
"535162","0,002347","0,001526"
"535163","0,002187","0,001221"
"535164","0,001987","0,001119"
"535165","0,001935","0,001323"
"535166","0,002366","0,001570"
"535167","0,003028","0,001526"
"535168","0,002082","0,001308"
"535169","0,001947","0,001221"
"535170","0,002103","0,001374"
"535171","0,002271","0,001560"
"535172","0,002103","0,001323"
"535173","0,002055","0,001425"
"535174","0,002271","0,001483"
"535175","0,002355","0,001526"
"535176","0,002347","0,001450"
"535177","0,002103","0,001395"
"535178","0,002271","0,001483"
"535179","0,002347","0,001744"
"535180","0,002195","0,001570"
"535181","0,002176","0,001308"
"535182","0,001850","0,001221"
"535183","0,002355","0,001450"
"535184","0,002271","0,001603"
"535185","0,002082","0,001526"
"535186","0,002055","0,001343"
"535187","0,002103","0,001483"
"535188","0,002608","0,001832"
"535189","0,002103","0,001297"
"535190","0,001893","0,001308"
"535191","0,002271","0,001221"
"535192","0,002650","0,001357"
"535193","0,002271","0,001221"
"535194","0,002163","0,001308"
"535195","0,001893","0,001323"
"535196","0,002187","0,001425"
"535197","0,002608","0,001570"
"535198","0,002082","0,001526"
"535199","0,002271","0,001308"
"535200","0,002019","0,001570"
"535201","0,002271","0,001744"
"535202","0,002355","0,001289"
"535203","0,002271","0,001323"
"535204","0,001935","0,001628"
"535205","0,002744","0,001679"
"535206","0,002355","0,001395"
"535207","0,002082","0,001832"
"535208","0,002176","0,001570"
"535209","0,002271","0,001755"
"535210","0,002355","0,001526"
"535211","0,001766","0,001134"
"535212","0,001987","0,001628"
"535213","0,002460","0,001657"
"535214","0,002523","0,001526"
"535215","0,001935","0,001308"
"535216","0,002019","0,001221"
"535217","0,002082","0,001357"
"535218","0,002555","0,001492"
"535219","0,002019","0,001374"
"535220","0,002082","0,001395"
"535221","0,002019","0,001483"
"535222","0,002347","0,001696"
"535223","0,002120","0,001603"
"535224","0,002379","0,001425"
"535225","0,001947","0,001145"
"535226","0,002187","0,001679"
"535227","0,002347","0,001679"
"535228","0,002176","0,001526"
"535229","0,002082","0,001483"
"535230","0,002195","0,001425"
"535231","0,002439","0,001425"
"535232","0,002103","0,001308"
"535233","0,002271","0,001425"
"535234","0,001968","0,001526"
"535235","0,002608","0,001603"
"535236","0,002422","0,001526"
"535237","0,002176","0,001526"
"535238","0,002044","0,001526"
"535239","0,002744","0,001603"
"535240","0,002523","0,001357"
"535241","0,001893","0,001297"
"535242","0,001935","0,001483"
"535243","0,002271","0,001919"
"535244","0,002523","0,001832"
"535245","0,002355","0,001297"
"535246","0,002176","0,001450"
"535247","0,002187","0,001374"
"535248","0,002347","0,001526"
"535249","0,002120","0,001297"
"535250","0,002082","0,001395"
"535251","0,001968","0,001221"
"535252","0,002439","0,001744"
"535253","0,002355","0,001483"
"535254","0,002379","0,001425"
"535255","0,001987","0,001221"
"535256","0,002019","0,001483"
"535257","0,002195","0,001374"
"535258","0,002019","0,001395"
"535259","0,001850","0,001395"
"535260","0,002271","0,001374"
"535261","0,002355","0,001603"
"535262","0,002366","0,001134"
"535263","0,001893","0,001323"
"535264","0,001935","0,001395"
"535265","0,002523","0,001603"
"535266","0,002187","0,001603"
"535267","0,002082","0,001628"
"535268","0,001987","0,001221"
"535269","0,002271","0,001570"
"535270","0,002523","0,001492"
"535271","0,001136","0,000611"
"535272","0,002163","0,001323"
"535273","0,002176","0,001297"
"535274","0,002608","0,001560"
"535275","0,002176","0,001483"
"535276","0,002574","0,001679"
"535277","0,002187","0,001628"
"535278","0,002839","0,001679"
"535279","0,002355","0,001450"
"535280","0,002082","0,001395"
"535281","0,002019","0,001395"
"535282","0,002439","0,001657"
"535283","0,002271","0,001308"
"535284","0,001817","0,001308"
"535285","0,002271","0,001323"
"535286","0,002555","0,001657"
"535287","0,002195","0,001919"
"535288","0,002355","0,001395"
"535289","0,002163","0,001526"
"535290","0,002271","0,001374"
"535291","0,002271","0,001832"
"535292","0,002355","0,001297"
"535293","0,002487","0,001587"
"535294","0,001968","0,001483"
"535295","0,002523","0,001679"
"535296","0,002692","0,001560"
"535297","0,001935","0,001395"
"535298","0,001947","0,001450"
"535299","0,002271","0,001603"
"535300","0,002608","0,001404"
"535301","0,002176","0,001395"
"535302","0,001850","0,001395"
"535303","0,002103","0,001450"
"535304","0,002422","0,001404"
"535305","0,002195","0,001374"
"535306","0,002163","0,001483"
"535307","0,002271","0,001483"
"535308","0,002271","0,001679"
"535309","0,002355","0,001657"
"535310","0,001935","0,001483"
"535311","0,001987","0,001395"
"535312","0,002355","0,001492"
"535313","0,002650","0,001603"
"535314","0,002103","0,001297"
"535315","0,002163","0,001526"
"535316","0,002103","0,001450"
"535317","0,002650","0,001744"
"535318","0,002271","0,001374"
"535319","0,002055","0,001465"
"535320","0,001987","0,001145"
"535321","0,002195","0,001755"
"535322","0,002271","0,001628"
"535323","0,002271","0,001308"
"535324","0,002187","0,001374"
"535325","0,002523","0,001492"
"535326","0,002439","0,001450"
"535327","0,001817","0,001483"
"535328","0,002176","0,001395"
"535329","0,002439","0,001628"
"535330","0,002271","0,001628"
"535331","0,002195","0,001395"
"535332","0,002082","0,001587"
"535333","0,002187","0,001526"
"535334","0,002460","0,001357"
"535335","0,002019","0,001483"
"535336","0,002163","0,001425"
"535337","0,002176","0,001221"
"535338","0,002523","0,001425"
"535339","0,002523","0,001560"
"535340","0,002379","0,001465"
"535341","0,002163","0,001134"
"535342","0,002187","0,001526"
"535343","0,002271","0,001570"
"535344","0,002044","0,001483"
"535345","0,002163","0,001465"
"535346","0,002187","0,001483"
"535347","0,002355","0,001657"
"535348","0,002187","0,001221"
"535349","0,002055","0,001587"
"535350","0,001935","0,001526"
"535351","0,002347","0,001679"
"535352","0,002271","0,001526"
"535353","0,001893","0,001587"
"535354","0,002103","0,001221"
"535355","0,002608","0,001603"
"535356","0,002422","0,001755"
"535357","0,002019","0,001483"
"535358","0,001893","0,001526"
"535359","0,002271","0,001526"
"535360","0,002195","0,001832"
"535361","0,002271","0,001374"
"535362","0,002019","0,001395"
"535363","0,002187","0,001357"
"535364","0,002692","0,001492"
"535365","0,002776","0,001374"
"535366","0,002019","0,001832"
"535367","0,000757","0,000611"
"535368","0,002195","0,001450"
"535369","0,002044","0,001570"
"535370","0,002103","0,001119"
"535371","0,001893","0,001425"
"535372","0,002187","0,001374"
"535373","0,002120","0,001657"
"535374","0,002103","0,001308"
"535375","0,002082","0,001323"
"535376","0,002187","0,001570"
"535377","0,002523","0,001492"
"535378","0,002608","0,001425"
"535379","0,001893","0,001395"
"535380","0,002103","0,001526"
"535381","0,002523","0,001492"
"535382","0,002347","0,001526"
"535383","0,002355","0,001374"
"535384","0,002103","0,001526"
"535385","0,002366","0,001483"
"535386","0,002271","0,001832"
"535387","0,002271","0,001297"
"535388","0,001987","0,001628"
"535389","0,002082","0,001450"
"535390","0,002608","0,001526"
"535391","0,002195","0,001492"
"535392","0,001935","0,001323"
"535393","0,001838","0,001119"
"535394","0,002366","0,001628"
"535395","0,002439","0,001570"
"535396","0,001947","0,001221"
"535397","0,001893","0,001134"
"535398","0,002120","0,001560"
"535399","0,002574","0,001755"
"535400","0,001893","0,001395"
"535401","0,002163","0,001308"
"535402","0,002176","0,001221"
"535403","0,002271","0,001679"
"535404","0,002523","0,001570"
"535405","0,002163","0,001465"
"535406","0,002176","0,001526"
"535407","0,002195","0,001603"
"535408","0,002271","0,001603"
"535409","0,002082","0,001395"
"535410","0,002379","0,001395"
"535411","0,002439","0,001450"
"535412","0,002271","0,001657"
"535413","0,002082","0,001297"
"535414","0,002271","0,001323"
"535415","0,001968","0,001395"
"535416","0,002608","0,001492"
"535417","0,002523","0,001526"
"535418","0,002082","0,001323"
"535419","0,001741","0,001221"
"535420","0,002195","0,001832"
"535421","0,002692","0,001603"
"535422","0,001893","0,001425"
"535423","0,001935","0,001395"
"535424","0,002355","0,001603"
"535425","0,002271","0,001450"
"535426","0,002366","0,001483"
"535427","0,002271","0,001145"
"535428","0,002271","0,001526"
"535429","0,002422","0,001560"
"535430","0,002271","0,001450"
"535431","0,001987","0,001308"
"535432","0,002176","0,001450"
"535433","0,002422","0,001526"
"535434","0,002271","0,001221"
"535435","0,002379","0,001134"
"535436","0,001766","0,001308"
"535437","0,002187","0,001570"
"535438","0,002271","0,001744"
"535439","0,002176","0,001374"
"535440","0,002055","0,001308"
"535441","0,002439","0,001570"
"535442","0,002608","0,001832"
"535443","0,002271","0,001395"
"535444","0,002082","0,001323"
"535445","0,001850","0,001221"
"535446","0,002195","0,001526"
"535447","0,001968","0,001483"
"535448","0,001766","0,001709"
"535449","0,002082","0,001297"
"535450","0,002355","0,001450"
"535451","0,002555","0,001450"
"535452","0,001893","0,001425"
"535453","0,001947","0,001343"
"535454","0,002487","0,001657"
"535455","0,002608","0,001919"
"535456","0,002366","0,001483"
"535457","0,001987","0,001526"
"535458","0,002019","0,001297"
"535459","0,002523","0,001450"
"535460","0,002439","0,001289"
"535461","0,001987","0,001221"
"535462","0,002176","0,001395"
"535463","0,002523","0,001657"
"535464","0,002366","0,001374"
"535465","0,001987","0,001343"
"535466","0,001850","0,001134"
"535467","0,002187","0,001374"
"535468","0,002422","0,001679"
"535469","0,002271","0,001374"
"535470","0,002082","0,001425"
"535471","0,001893","0,001221"
"535472","0,002347","0,001526"
"535473","0,002460","0,001297"
"535474","0,002082","0,001587"
"535475","0,002271","0,001483"
"535476","0,002347","0,001832"
"535477","0,002608","0,001357"
"535478","0,001935","0,001308"
"535479","0,002082","0,001526"
"535480","0,002523","0,001679"
"535481","0,002347","0,001357"
"535482","0,002019","0,001221"
"535483","0,001893","0,001221"
"535484","0,002195","0,001832"
"535485","0,002498","0,001755"
"535486","0,002555","0,001526"
"535487","0,002163","0,001323"
"535488","0,002019","0,001297"
"535489","0,002271","0,001603"
"535490","0,002355","0,001492"
"535491","0,002019","0,001323"
"535492","0,002176","0,001657"
"535493","0,002195","0,001450"
"535494","0,002523","0,001221"
"535495","0,001741","0,001297"
"535496","0,002055","0,001221"
"535497","0,002103","0,001657"
"535498","0,002347","0,001679"
"535499","0,002271","0,001297"
"535500","0,002019","0,001374"
"535501","0,002176","0,001289"
"535502","0,002523","0,001744"
"535503","0,002187","0,001357"
"535504","0,001935","0,001425"
"535505","0,002176","0,001357"
"535506","0,002422","0,001679"
"535507","0,002523","0,001492"
"535508","0,001968","0,001289"
"535509","0,002163","0,001628"
"535510","0,002439","0,001570"
"535511","0,002555","0,001657"
"535512","0,002019","0,001730"
"535513","0,002055","0,001308"
"535514","0,002044","0,001755"
"535515","0,002498","0,001492"
"535516","0,002355","0,001526"
"535517","0,001850","0,001425"
"535518","0,001935","0,001425"
"535519","0,002187","0,001465"
"535520","0,002271","0,001744"
"535521","0,001850","0,001425"
"535522","0,002271","0,001308"
"535523","0,002271","0,001603"
"535524","0,002744","0,001603"
"535525","0,002019","0,001395"
"535526","0,002082","0,001308"
"535527","0,002271","0,001657"
"535528","0,002839","0,001755"
"535529","0,002187","0,001221"
"535530","0,002163","0,001628"
"535531","0,002460","0,001221"
"535532","0,002120","0,001832"
"535533","0,002187","0,001297"
"535534","0,001893","0,001526"
"535535","0,001935","0,001483"
"535536","0,002195","0,001603"
"535537","0,002608","0,001603"
"535538","0,002082","0,001395"
"535539","0,002019","0,001323"
"535540","0,002195","0,001603"
"535541","0,002608","0,001450"
"535542","0,001935","0,001145"
"535543","0,002650","0,001145"
"535544","0,002366","0,001450"
"535545","0,002422","0,001832"
"535546","0,001968","0,001395"
"535547","0,001893","0,001587"
"535548","0,001935","0,001221"
"535549","0,002347","0,001657"
"535550","0,002187","0,001374"
"535551","0,002055","0,001343"
"535552","0,002176","0,001395"
"535553","0,002933","0,001755"
"535554","0,002271","0,001483"
"535555","0,002055","0,001119"
"535556","0,002176","0,001221"
"535557","0,002271","0,001526"
"535558","0,002650","0,001832"
"535559","0,001850","0,001308"
"535560","0,002055","0,001221"
"535561","0,002271","0,001450"
"535562","0,002347","0,001404"
"535563","0,002460","0,001450"
"535564","0,002271","0,001221"
"535565","0,002082","0,001145"
"535566","0,002271","0,001526"
"535567","0,002650","0,001221"
"535568","0,002082","0,001657"
"535569","0,002103","0,001308"
"535570","0,002271","0,001603"
"535571","0,001968","0,001450"
"535572","0,001798","0,001526"
"535573","0,002163","0,001395"
"535574","0,002460","0,001603"
"535575","0,002523","0,001657"
"535576","0,002366","0,001395"
"535577","0,001947","0,001221"
"535578","0,002187","0,001221"
"535579","0,002195","0,001919"
"535580","0,002103","0,001450"
"535581","0,002082","0,001308"
"535582","0,001935","0,001221"
"535583","0,002187","0,001657"
"535584","0,002650","0,001492"
"535585","0,001682","0,001465"
"535586","0,001893","0,001483"
"535587","0,002187","0,001297"
"535588","0,002347","0,001526"
"535589","0,002019","0,001425"
"535590","0,001850","0,001483"
"535591","0,002271","0,001832"
"535592","0,002498","0,001744"
"535593","0,002019","0,001221"
"535594","0,001987","0,001483"
"535595","0,002019","0,001425"
"535596","0,002608","0,001560"
"535597","0,002019","0,001425"
"535598","0,002397","0,001832"
"535599","0,002187","0,001374"
"535600","0,002608","0,001628"
"535601","0,002271","0,001483"
"535602","0,001893","0,001221"
"535603","0,001987","0,001221"
"535604","0,002271","0,001832"
"535605","0,002460","0,001526"
